ID,Command,Log File,Result,All Detected Rules
142,sudo sh -c '/sbin/modprobe msr $(echo YWxsb3dfd3JpdGVzPW9u | base64 -d)',Linux_Crypto_Mining_Indicators_attack142.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
143,sudo sh -c '/sbin/modprobe msr $(echo \x61\x6c\x6c\x6f\x77\x5f\x77\x72\x69\x74\x65\x73\x3d\x6f\x6e)',Linux_Crypto_Mining_Indicators_attack143.log,Bypass All,None
144,"sudo sh -c ""/sbin/modprobe msr $(cat <<< 'allow_writes=on')""",Linux_Crypto_Mining_Indicators_attack144.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
145,"sudo sh -c ""/sbin/modprobe msr $(tr -d '\n' <<< 'allow_writes=on')""",Linux_Crypto_Mining_Indicators_attack145.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
146,"sudo sh -c ""/sbin/modprobe msr $((97))$((108))$((108))$((111))$((119))_writes=on""",Linux_Crypto_Mining_Indicators_attack146.log,Bypass All,None
147,"sudo sh -c ""/sbin/modprobe msr $(echo allow_writes=on | rev | rev)""",Linux_Crypto_Mining_Indicators_attack147.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
148,"sudo sh -c '/sbin/modprobe ""ms""""r"" allow_writes=on'",Linux_Crypto_Mining_Indicators_attack148.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
149,"sudo sh -c ""/sbin/modprobe m$(echo s)r allow_writes=on""",Linux_Crypto_Mining_Indicators_attack149.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
150,"sudo sh -c ""/sbin/modprobe msr allo$(echo w_)writes=on""",Linux_Crypto_Mining_Indicators_attack150.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
151,"sudo sh -c ""/sbin/modprobe msr all""""ow""""_writes=on""",Linux_Crypto_Mining_Indicators_attack151.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
152,"sudo sh -c ""/sbin/modprobe msr $(echo 'allow'_'writes=on')""",Linux_Crypto_Mining_Indicators_attack152.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
153,sudo sh -c '/sbin/modprobe msr al\l\ow\_w\ri\te\s=on',Linux_Crypto_Mining_Indicators_attack153.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
154,sudo sh -c '/sbin/modprobe msr al\x6cow\x5fwr\x69tes=on',Linux_Crypto_Mining_Indicators_attack154.log,Bypass All,None
155,sudo sh -c '/sbin/modprobe msr all'$'\x6f\x77''_writes=on',Linux_Crypto_Mining_Indicators_attack155.log,Bypass All,None
156,sudo sh -c '/sbin/modprobe msr $(printf allow_writes)=$(echo b24= | base64 -d)',Linux_Crypto_Mining_Indicators_attack156.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
157,sudo sh -c '/sbin/modprobe msr allow_writes=$((0x6f))$((0x6e))',Linux_Crypto_Mining_Indicators_attack157.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
158,sudo sh -c '/sbin/modprobe msr $(echo YWxsb3dfd3JpdGVzPW9uCg== | base64 -d)',Linux_Crypto_Mining_Indicators_attack158.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
159,sudo sh -c '/sbin/modprobe msr allow_writes=0x1',Linux_Crypto_Mining_Indicators_attack159.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
160,sudo sh -c '/sbin/modprobe msr allow_writes=1',Linux_Crypto_Mining_Indicators_attack160.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
161,sudo sh -c '/sbin/modprobe msr allow_writes=true',Linux_Crypto_Mining_Indicators_attack161.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
162,sudo sh -c '/sbin/modprobe msr allow_writes=0b1',Linux_Crypto_Mining_Indicators_attack162.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
163,sudo sh -c '/sbin/modprobe msr allow_writes=on',Linux_Crypto_Mining_Indicators_attack163.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
164,sudo sh -c '/sbin/modprobe msr allow_writes=0x00000001',Linux_Crypto_Mining_Indicators_attack164.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
165,sudo sh -c '/sbin/modprobe msr allow_writes=0o1',Linux_Crypto_Mining_Indicators_attack165.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
166,"sudo sh -c ""/sbin/modprobe msr allow_writes='on'""",Linux_Crypto_Mining_Indicators_attack166.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
167,"sudo sh -c ""/sbin/modprobe msr 'allow_writes=on'""",Linux_Crypto_Mining_Indicators_attack167.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
168,"sudo sh -c ""/sbin/modprobe msr allow_writes=$((1))""",Linux_Crypto_Mining_Indicators_attack168.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
169,sudo sh -c '/sbin/modprobe msr allow_writes=0x1UL',Linux_Crypto_Mining_Indicators_attack169.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
170,sudo sh -c '/sbin/modprobe msr allow_writes=0X01',Linux_Crypto_Mining_Indicators_attack170.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
171,sudo sh -c '/sbin/modprobe msr allow_writes=0001',Linux_Crypto_Mining_Indicators_attack171.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
172,sudo sh -c '/sbin/modprobe msr allow_writes=\x6f\x6e',Linux_Crypto_Mining_Indicators_attack172.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
173,sudo sh -c '/sbin/modprobe msr allow_writes=\157\156',Linux_Crypto_Mining_Indicators_attack173.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
174,sudo sh -c '/sbin/modprobe msr allow_writes=$(echo on)',Linux_Crypto_Mining_Indicators_attack174.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
175,"sudo sh -c '/sbin/modprobe msr allow_writes=$(printf ""on"")'",Linux_Crypto_Mining_Indicators_attack175.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
176,sudo sh -c '/sbin/modprobe msr allow_writes=$(echo 1)',Linux_Crypto_Mining_Indicators_attack176.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
177,sudo sh -c '/sbin/modprobe msr allow_writes=`echo on`',Linux_Crypto_Mining_Indicators_attack177.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
178,"sudo sh -c '/sbin/modprobe msr allow_writes=`printf ""on""`'",Linux_Crypto_Mining_Indicators_attack178.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
179,"sudo sh -c ""$(echo /sbin/modprobe) msr allow_writes=on""",Linux_Crypto_Mining_Indicators_attack179.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
180,"sudo sh -c ""$(echo '/sbin/modprobe msr allow_writes=on')""",Linux_Crypto_Mining_Indicators_attack180.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
181,sudo sh -c 'modprobe msr allow_writes=on',Linux_Crypto_Mining_Indicators_attack181.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
182,sudo bash -c '/sbin/modprobe msr allow_writes=on',Linux_Crypto_Mining_Indicators_attack182.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
183,sudo su -c '/sbin/modprobe msr allow_writes=on',Linux_Crypto_Mining_Indicators_attack183.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
184,"sudo sh -c ""$(printf '/sbin/modprobe msr allow_writes=on')""",Linux_Crypto_Mining_Indicators_attack184.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
185,"sudo sh -c ""$(echo L3NiaW4vbW9kcHJvYmUgbXNyIGFsbG93X3dyaXRlcz1vbg== | base64 -d)""",Linux_Crypto_Mining_Indicators_attack185.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
186,echo '/sbin/modprobe msr allow_writes=on' | sudo sh,Linux_Crypto_Mining_Indicators_attack186.log,Trigger: Linux Crypto Mining Indicators (Enhanced),Linux Crypto Mining Indicators (Enhanced)
,,,,
,,,,
=== SUMMARY REPORT ===,,,,
Target Rule,Linux Crypto Mining Indicators (Enhanced),,,
Total Meaningful Logs,186,,,
Triggered Target,165,,,
Bypass Logs,21,,,
BYPASS RATE,21 / 186 (11.29%),,,
