Rule Name,Attack ID,Log Source,Timestamp,User,Command Line,Image,Parent Image,Parent Command Line,Hostname,File Path
OMIGOD SCX RunAsProvider ExecuteShellCommand,248,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack248.log,2026-01-09T15:18:19.306255000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo $(echo -n L2Jpbi9zaA== | base64 -d) -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_248_0102.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,22,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack22.log,2026-01-09T15:02:34.676697000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /bin/sh$() -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_22_0019.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,27,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack27.log,2026-01-09T15:02:55.363524000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /bin/sh -c ""id """,/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_27_0024.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,193,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack193.log,2026-01-09T15:14:21.554099000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp; (sudo /bin/sh -c ""id"" || cd /var/opt/microsoft/scx/tmp)",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_193_0132.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,167,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack167.log,2026-01-09T15:12:33.988050000Z,root,"/bin/sh -c sudo /bin/sh -c ""id"" && (sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp)",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_167_0117.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,65,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack65.log,2026-01-09T15:05:32.871585000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo env -i dash -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_65_0027.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,145,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack145.log,2026-01-09T15:11:02.790431000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo /bin/sh -c ""id"" && sudo mkdir -p /var/opt/microsoft/scx/tmp",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_145_0041.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,237,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack237.log,2026-01-09T15:17:28.761586000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo $(bash <<< ""echo L2Jpbi9zaA== | base64 -d"") -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_237_0145.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,187,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack187.log,2026-01-09T15:13:56.644744000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && { cd /var/opt/microsoft/scx/tmp; sudo /bin/sh -c ""id""; }",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_187_0058.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,37,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack37.log,2026-01-09T15:03:36.682237000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /bin/sh$IFS-c$IFS""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_37_0032.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,120,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack120.log,2026-01-09T15:09:20.034667000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo sh -c ""id"" #omitted /bin",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_120_0081.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,194,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack194.log,2026-01-09T15:14:25.700099000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp; (sudo mkdir -p .; sudo /bin/sh -c ""id"")",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_194_0062.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,286,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack286.log,2026-01-09T15:20:55.573087000Z,root,"/bin/sh -c cp /bin/sh /tmp/om5; cd /var/opt/microsoft/scx/tmp && sudo /tmp/om5 -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_286_0181.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,58,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack58.log,2026-01-09T15:05:03.840069000Z,root,/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /usr/bin/bash -c 'id',/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_58_0020.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,38,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack38.log,2026-01-09T15:03:40.838839000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /bin/sh$IFS-c$IFS""id""$IFS",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_38_0033.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,256,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack256.log,2026-01-09T15:18:52.238842000Z,root,"/bin/sh -c cp /bin/sh /tmp/bashx; cd /var/opt/microsoft/scx/tmp && sudo /tmp/bashx -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_256_0151.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,250,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack250.log,2026-01-09T15:18:27.527680000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo $(perl -e 'print join("""", map {chr} (47,98,105,110,47,115,104))') -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_250_0103.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,204,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack204.log,2026-01-09T15:15:07.092471000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo $(echo 2f62696e2f7368 | xxd -r -p) -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_204_0068.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,173,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack173.log,2026-01-09T15:12:58.820121000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp; sudo /bin/sh -c ""id"" && sudo mkdir -p /var/opt/microsoft/scx/tmp",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_173_0054.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,99,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack99.log,2026-01-09T15:07:53.544197000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo -u root sh -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_99_0061.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,89,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack89.log,2026-01-09T15:07:12.329620000Z,root,/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo dash -c $'id',/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_89_0051.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,143,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack143.log,2026-01-09T15:10:54.565552000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo sh -c ""$(for i in i d; do echo -n $i; done; echo)""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_143_0103.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,34,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack34.log,2026-01-09T15:03:24.302614000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /bin/sh -c ""$(printf 'id')""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_34_0030.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,171,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack171.log,2026-01-09T15:12:50.535051000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && (sudo mkdir -p . && sudo /bin/sh -c ""id"")",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_171_0053.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,136,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack136.log,2026-01-09T15:10:25.827156000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo sh -c ""$(yes id | head -1)""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_136_0096.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,273,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack273.log,2026-01-09T15:20:02.125018000Z,root,"/bin/sh -c cp /bin/sh /tmp/tmp123; cd /var/opt/microsoft/scx/tmp && sudo /tmp/tmp123 -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_273_0168.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,222,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack222.log,2026-01-09T15:16:21.518657000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo $(echo L2Jpbi9zaA== | openssl base64 -d) -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_222_0080.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,48,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack48.log,2026-01-09T15:04:22.389080000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo bash -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_48_0010.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,56,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack56.log,2026-01-09T15:04:55.554638000Z,root,/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo env bash -c 'id',/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_56_0018.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,132,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack132.log,2026-01-09T15:10:09.415341000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo sh -c ""$(awk 'BEGIN{print ""id""}')""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_132_0092.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,189,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack189.log,2026-01-09T15:14:04.938462000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp; sudo mkdir -p /var/opt/microsoft/scx/tmp; sudo /bin/sh -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_189_0060.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,135,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack135.log,2026-01-09T15:10:21.744946000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo sh -c ""$(grep . <<< id)""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_135_0095.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,36,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack36.log,2026-01-09T15:03:32.533502000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /bin/sh -c ""$(echo aWQ= | base64 -d)""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_36_0031.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,85,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack85.log,2026-01-09T15:06:55.748070000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo dash -c 'i'""d""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_85_0047.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,260,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack260.log,2026-01-09T15:19:08.688233000Z,root,"/bin/sh -c cp /bin/sh /tmp/exe123; cd /var/opt/microsoft/scx/tmp && sudo /tmp/exe123 -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_260_0155.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,112,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack112.log,2026-01-09T15:08:47.095213000Z,root,/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo sh -c $(echo id),/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_112_0073.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,46,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack46.log,2026-01-09T15:04:14.090408000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /usr/bin/bash -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_46_0008.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,214,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack214.log,2026-01-09T15:15:48.477849000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo $(echo 47 98 105 110 47 115 104 | awk '{printf ""%c%c%c%c%c%c%c"",$1,$2,$3,$4,$5,$6,$7}') -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_214_0075.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,104,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack104.log,2026-01-09T15:08:14.138493000Z,root,"/bin/sh -c cd /var/opt/microsoft/scx/tmp && sudo -E sh -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_104_0065.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,184,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack184.log,2026-01-09T15:13:44.214304000Z,root,"/bin/sh -c (sudo /bin/sh -c ""id""; cd /var/opt/microsoft/scx/tmp); sudo mkdir -p .",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_184_0128.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,308,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack308.log,2026-01-09T15:22:25.973036000Z,root,"/bin/sh -c cp /bin/sh /tmp/svc; cd /var/opt/microsoft/scx/tmp && sudo /tmp/svc -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_308_0203.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,74,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack74.log,2026-01-09T15:06:10.169039000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo /bin/bash -c ""$(echo 'id')""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_74_0036.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,183,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack183.log,2026-01-09T15:13:40.067651000Z,root,"/bin/sh -c (sudo mkdir -p /var/opt/microsoft/scx/tmp; cd /var/opt/microsoft/scx/tmp); sudo /bin/sh -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_183_0127.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,217,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack217.log,2026-01-09T15:16:00.862459000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo $(python3 -c 'print(bytes.fromhex(""2f62696e2f7368"").decode())') -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Match_217_0077.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,69,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack69.log,2026-01-09T15:05:49.445899000Z,root,"/bin/sh -c sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp && sudo dash -c ""$(echo id)""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_69_0031.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,280,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack280.log,2026-01-09T15:20:30.918385000Z,root,"/bin/sh -c cp /bin/sh /tmp/mycmd; cd /var/opt/microsoft/scx/tmp && sudo /tmp/mycmd -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_280_0175.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,268,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack268.log,2026-01-09T15:19:41.562500000Z,root,"/bin/sh -c cp /bin/sh /tmp/abc; cd /var/opt/microsoft/scx/tmp && sudo /tmp/abc -c ""id""",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_268_0163.json
OMIGOD SCX RunAsProvider ExecuteShellCommand,146,OMIGOD_SCX_RunAsProvider_ExecuteShellCommand_attack146.log,2026-01-09T15:11:06.942567000Z,root,"/bin/sh -c sudo /bin/sh -c ""id"" && sudo mkdir -p /var/opt/microsoft/scx/tmp && cd /var/opt/microsoft/scx/tmp",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/omigod_scx_runasprovider_executeshellcommand/Microsoft-Windows-Sysmon_1_Evasion_146_0105.json
